word,start,end
opportunity,252.9248279296875,253.5748279296875
to,253.59482792968748,253.6448279296875
send,253.6848279296875,253.8848279296875
a,253.8848279296875,253.9348279296875
message,253.9548279296875,254.2848279296875
about,254.3248279296875,254.5148279296875
conservation,254.5548279296875,255.3148279296875
And,255.8348279296875,255.9748279296875
also,256.0148279296875,256.2648279296875
they,256.2448279296875,256.3248279296875
wanted,256.3848279296875,256.5248279296875
to,256.5248279296875,256.6148279296875
sell,256.6348279296875,256.8248279296875
the,256.8248279296875,256.8848279296875
pictures,256.9048279296875,257.2348279296875
of,257.2748279296875,257.4048279296875
course,257.4248279296875,257.7648279296875
These,259.1148279296875,259.2748279296875
monkeys,259.3148279296875,259.8848279296875
crested,260.2148279296875,260.5648279296875
black,260.60482792968753,260.8648279296875
macaques,260.8648279296875,261.4548279296875
are,261.6948279296875,261.78482792968754
considered,261.8248279296875,262.2048279296875
to,262.2448279296875,262.3248279296875
be,262.3448279296875,262.4748279296875
critically,262.5148279296875,262.8748279296875
endangered,262.9348279296875,263.6048279296875
which,264.2848279296875,264.3848279296875
is,264.4248279296875,264.5048279296875
just,264.5448279296875,264.7148279296875
one,264.7748279296875,264.9448279296875
step,265.0048279296875,265.2048279296875
before,265.2448279296875,265.7148279296875
extinct,265.8848279296875,266.3848279296875
in,266.3848279296875,266.4748279296875
the,266.5148279296875,266.5548279296875
wild,266.6148279296875,267.1548279296875
They've,267.9448279296875,268.1148279296875
lost,268.1148279296875,268.2848279296875
eighty,268.4448279296875,268.5648279296875
percent,268.6248279296875,268.8948279296875
of,268.9348279296875,268.9948279296875
their,268.9948279296875,269.1148279296875
population,269.1548279296875,269.7948279296875
in,269.8548279296875,269.9148279296875
the,269.9148279296875,269.9748279296875
last,270.0148279296875,270.2148279296875
forty,270.3148279296875,270.6948279296875
years,270.7148279296875,271.1748279296875
because,271.1748279296875,271.4548279296875
of,271.4748279296875,271.5448279296875
humans,271.5848279296875,272.2548279296875
which,273.0648279296875,273.1748279296875
is,273.2148279296875,273.2748279296875
why,273.2948279296875,273.4348279296875
David,273.4748279296875,273.6948279296875
went,273.73482792968747,273.8748279296875
to,273.8748279296875,273.9348279296875
Indonesia,273.9748279296875,274.4348279296875
in,274.3948279296875,274.4948279296875
the,274.4748279296875,274.5348279296875
first,274.5948279296875,274.7848279296875
place,274.8048279296875,275.2448279296875
He,276.3048279296875,276.3348279296875
wanted,276.3748279296875,276.6648279296875
to,276.6648279296875,276.7248279296875
take,276.7848279296875,276.9548279296875
photographs,276.9948279296875,277.6248279296875
that,277.6448279296875,277.7448279296875
would,277.7648279296875,277.8848279296875
inspire,277.9448279296875,278.3448279296875
us,278.4048279296875,278.5448279296875
humans,278.6248279296875,279.1548279296875
into,279.2648279296875,279.3848279296875
caring,279.4448279296875,279.6948279296875
more,279.73482792968747,279.9948279296875
about,280.0748279296875,280.2948279296875
these,280.3148279296875,280.4548279296875
little,280.4748279296875,280.6748279296875
monkeys,280.6948279296875,281.2748279296875
to,281.7448279296875,281.8048279296875
stop,281.8248279296875,282.0348279296875
killing,282.0948279296875,282.3848279296875
them,282.3848279296875,282.6448279296875
The,284.1848279296875,284.2548279296875
selfies,284.2748279296875,284.6248279296875
didn't,284.6448279296875,284.8848279296875
end,284.9448279296875,285.0948279296875
up,285.0948279296875,285.23482792968747
on,285.2548279296875,285.3348279296875
the,285.3548279296875,285.4048279296875
cover,285.4448279296875,285.6748279296875
of,285.7148279296875,285.7748279296875
National,285.7748279296875,286.0748279296875
Geographic,286.1148279296875,286.7848279296875
but,287.3348279296875,287.4548279296875
the,287.4548279296875,287.5148279296875
British,287.5348279296875,287.7648279296875
tabloids,287.8048279296875,288.23482792968747
were,288.2548279296875,288.3348279296875
interested,288.3948279296875,288.8748279296875
The,289.7548279296875,289.8248279296875
Daily,289.8448279296875,290.0648279296875
Mail,290.1248279296875,290.3148279296875
was,290.3148279296875,290.4248279296875
the,290.4448279296875,290.4948279296875
first,290.5748279296875,290.7848279296875
newspaper,290.8448279296875,291.2848279296875
to,291.2848279296875,291.3348279296875
publish,291.3748279296875,291.6548279296875
a,291.6948279296875,291.7148279296875
story,291.7548279296875,292.0548279296875
about,292.0548279296875,292.2648279296875
the,292.2648279296875,292.3248279296875
selfies,292.3448279296875,292.9348279296875
This,293.4648279296875,293.6148279296875
was,293.6548279296875,293.7548279296875
in,293.7748279296875,293.8748279296875
two,293.8948279296875,294.0048279296875
thousand,294.0148279296875,294.2648279296875
eleven,294.3148279296875,294.6648279296875
Within,295.3110279296875,295.5110279296875
an,295.5310279296875,295.6310279296875
hour,295.65102792968753,296.0110279296875
it,296.3410279296875,296.4710279296875
was,296.5110279296875,296.89102792968754
all,297.3810279296875,297.5610279296875
over,297.6010279296875,297.71102792968753
your,297.7510279296875,297.9110279296875
country,297.9310279296875,298.58102792968754
Australia,298.58102792968754,299.2810279296875
Germany,299.3410279296875,299.89102792968754
Uh,300.46102792968753,301.0010279296875
I,301.0410279296875,301.1310279296875
was,301.15102792968753,301.3010279296875
getting,301.3210279296875,301.5510279296875
emails,301.6310279296875,302.33102792968754
everywhere,302.52102792968753,303.0010279296875
My,303.02102792968753,303.1910279296875
inbox,303.2510279296875,303.7310279296875
went,303.7310279296875,303.90102792968753
crazy,303.90102792968753,304.4510279296875
Uh,304.9110279296875,305.0610279296875
people,305.14102792968754,305.46102792968753
wanting,305.4810279296875,305.8610279296875
to,305.8810279296875,305.96102792968753
know,305.96102792968753,306.1010279296875
the,306.1010279296875,306.14102792968754
story,306.1810279296875,306.8010279296875
wanting,307.1310279296875,307.3810279296875
to,307.3610279296875,307.4410279296875
use,307.46102792968753,307.65102792968753
the,307.65102792968753,307.7510279296875
image,307.77102792968753,308.4410279296875
Um,309.0310279296875,309.3610279296875
literally,309.58102792968754,310.0710279296875
my,310.0710279296875,310.21102792968753
phone,310.2910279296875,310.5910279296875
was,310.6110279296875,310.7310279296875
hot,310.7510279296875,311.14102792968754
with,311.2010279296875,311.4110279296875
with,311.4310279296875,311.6710279296875
with,311.7310279296875,311.89102792968754
calls,311.9510279296875,312.4710279296875
Over,313.0207279296875,313.1307279296875
the,313.1507279296875,313.2107279296875
next,313.2107279296875,313.4007279296875
few,313.4207279296875,313.5907279296875
months,313.6507279296875,314.0907279296875
the,314.3207279296875,314.3907279296875
monkey,314.4107279296875,314.6607279296875
selfies,314.7007279296875,315.0607279296875
sold,315.0407279296875,315.2607279296875
pretty,315.2607279296875,315.4507279296875
well,315.5107279296875,315.7507279296875
David,316.6007279296875,316.8507279296875
was,316.8907279296875,316.9707279296875
licensing,316.9907279296875,317.4907279296875
them,317.5107279296875,317.6907279296875
to,317.7107279296875,317.80072792968747
publications,317.8207279296875,318.5707279296875
and,318.61072792968747,318.7007279296875
selling,318.7207279296875,319.0107279296875
prints,319.0307279296875,319.4907279296875
And,320.4607279296875,320.5607279296875
then,320.5607279296875,320.6707279296875
one,320.6907279296875,320.8707279296875
day,320.8707279296875,321.2007279296875
he,321.30072792968747,321.4007279296875
goes,321.4207279296875,321.5807279296875
online,321.5807279296875,321.9107279296875
to,321.9307279296875,321.9707279296875
research,322.0107279296875,322.3707279296875
the,322.4107279296875,322.4607279296875
monkeys,322.5007279296875,322.9307279296875
I,323.3373279296875,323.3973279296875
started,323.4973279296875,323.8073279296875
to,323.8273279296875,323.9573279296875
just,323.9773279296875,324.3073279296875
search,324.54732792968747,325.0073279296875
crested,325.0973279296875,325.5373279296875
black,325.5973279296875,325.8173279296875
macaque,325.8173279296875,326.29732792968747
one,326.3773279296875,326.5873279296875
day,326.6073279296875,326.8373279296875
in,326.8573279296875,327.0173279296875
in,327.0673279296875,327.1773279296875
the,327.1973279296875,327.2673279296875
Google,327.2673279296875,327.6373279296875
And,328.3173279296875,328.5173279296875
there,328.5173279296875,328.6573279296875
was,328.6573279296875,328.7373279296875
Wikipedia,328.79732792968747,329.4573279296875
top,329.5373279296875,329.7473279296875
of,329.7673279296875,329.8473279296875
the,329.8473279296875,329.9073279296875
list,329.9473279296875,330.1573279296875
as,330.1973279296875,330.2773279296875
always,330.29732792968747,330.8573279296875
Um,331.8573279296875,332.3073279296875
clicked,332.3473279296875,332.6173279296875
on,332.6373279296875,332.7773279296875
that,332.79732792968747,333.1173279296875
and,333.5173279296875,333.6173279296875
there's,333.6173279296875,333.7773279296875
my,333.79732792968747,333.8973279296875
image,333.9173279296875,334.3273279296875
And,334.8373279296875,334.9473279296875
I,335.04732792968747,335.1273279296875
and,335.1873279296875,335.2373279296875
I,335.29732792968747,335.3673279296875
thought,335.4473279296875,335.6273279296875
where,335.6473279296875,335.79732792968747
have,335.7373279296875,335.8473279296875
they,335.8473279296875,335.9373279296875
got,335.9373279296875,336.0973279296875
this,336.0973279296875,336.29732792968747
from,336.2773279296875,336.4773279296875
Have,336.4973279296875,336.5973279296875
they,336.5973279296875,336.8073279296875
been,337.1173279296875,337.2773279296875
to,337.29732792968747,337.3873279296875
Caters,337.4073279296875,337.8073279296875
News,337.8473279296875,338.0673279296875
Agency,338.1073279296875,338.5573279296875
and,338.5773279296875,338.8073279296875
paid,338.8073279296875,338.9573279296875
a,338.9773279296875,339.0173279296875
license,339.0373279296875,339.3873279296875
fee,339.4273279296875,339.5573279296875
for,339.6373279296875,339.8573279296875
it,339.8973279296875,340.0073279296875
They,340.6778279296875,340.7778279296875
had,340.8178279296875,340.9678279296875
not,340.9878279296875,341.2478279296875
So,341.5858279296875,341.6858279296875
I,341.7058279296875,341.7358279296875
so,341.8358279296875,341.9758279296875
I,341.9958279296875,342.0258279296875
sent,342.0658279296875,342.2658279296875
them,342.2658279296875,342.3658279296875
a,342.3858279296875,342.4158279296875
letter,342.4158279296875,342.7758279296875
Sent,343.7058279296875,343.89582792968747
them,343.8758279296875,343.9658279296875
a,343.9858279296875,344.0158279296875
letter,344.0358279296875,344.3058279296875
saying,344.4058279296875,344.7258279296875
I,345.2958279296875,345.39582792968747
think,345.4558279296875,345.64582792968747
you're,345.64582792968747,345.7558279296875
using,345.7758279296875,346.0558279296875
this,346.0958279296875,346.2758279296875
without,346.2958279296875,346.7658279296875
a,346.8058279296875,346.8858279296875
license,346.9258279296875,347.39582792968747
fee,347.4158279296875,347.7158279296875
Um,347.7958279296875,348.1258279296875
could,348.1858279296875,348.2858279296875
you,348.3058279296875,348.3658279296875
show,348.4058279296875,348.6258279296875
me,348.6258279296875,348.7058279296875
one,348.7458279296875,348.9758279296875
or,348.9958279296875,349.1858279296875
or,349.3558279296875,349.5958279296875
or,349.5958279296875,349.7158279296875
would,349.8858279296875,349.9558279296875
you,350.0158279296875,350.14582792968747
would,350.1858279296875,350.3358279296875
you,350.3558279296875,350.4458279296875
pay,350.4458279296875,350.8158279296875
Um,351.8258279296875,352.2258279296875
they,352.6258279296875,352.7758279296875
wrote,352.7758279296875,352.9858279296875
back,352.9858279296875,353.3158279296875
saying,353.6258279296875,354.0258279296875
this,354.4858279296875,354.6858279296875
this,354.8258279296875,355.0758279296875
this,355.1158279296875,355.3458279296875
image,355.3658279296875,355.7658279296875
we,355.7658279296875,355.9958279296875
believe,356.1558279296875,356.4658279296875
is,356.5458279296875,356.8258279296875
is,356.8658279296875,357.0158279296875
public,357.0358279296875,357.3158279296875
domain,357.3158279296875,357.7258279296875
In,358.5672279296875,358.63722792968747
other,358.6772279296875,358.7772279296875
words,358.8372279296875,359.2172279296875
anyone,359.2372279296875,359.5072279296875
could,359.5672279296875,359.6772279296875
use,359.7572279296875,359.8772279296875
it,359.9372279296875,360.0172279296875
without,360.0172279296875,360.3072279296875
David's,360.3072279296875,360.5972279296875
permission,360.63722792968747,361.2072279296875
for,361.5772279296875,361.6772279296875
free,361.6972279296875,362.0872279296875
To,363.0872279296875,363.2072279296875
David,363.2072279296875,363.6872279296875
that,363.7072279296875,363.8372279296875
was,363.8372279296875,363.9572279296875
just,363.9772279296875,364.1072279296875
stealing,364.1272279296875,364.6672279296875
He,365.4672279296875,365.5672279296875
makes,365.6072279296875,365.7872279296875
a,365.8072279296875,365.8372279296875
living,365.8972279296875,366.13722792968747
from,366.1572279296875,366.3172279296875
selling,366.3372279296875,366.5872279296875
his,366.6072279296875,366.7172279296875
pictures,366.7172279296875,367.3472279296875
So,367.4772279296875,367.6072279296875
it,367.6272279296875,367.6672279296875
was,367.6672279296875,367.7672279296875
really,367.8072279296875,367.9872279296875
helpful,368.0072279296875,368.2872279296875
to,368.3072279296875,368.3672279296875
have,368.4072279296875,368.5872279296875
one,368.6072279296875,368.7572279296875
that,368.7572279296875,368.8472279296875
was,368.8472279296875,368.9372279296875
such,368.9572279296875,369.0872279296875
